block_time,transaction_signature,block_num,program_id,trade_type,wallet_address,token_address,is_buy,amount_in_sol,amount_in_token,change_in_sol,change_in_tokens,price_in_sol,virtual_sol_reserves,virtual_token_reserves,real_sol_reserves,real_token_reserves,fee_recipient,fee_basis_points,fee_amount,creator_address,creator_fee_basis_points,creator_fee_amount,ingested_at
1757782469,5Z3iXw3ET88d4yaACvEsqsSdrJmSGogDwTbKVg4VdqtCNvzNrfbCabSiqnp1uSM5ZXjgdE3wMBShkmVF5N3Sse5K,366587111,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12099999,307205292622,12099999,-307205292622,0.0000000394,35601232766,904182174655923,5601232766,624282174655923,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114950,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36300,1757782487
1757782470,5kmSWiU64knjRr4e9niPXMngjbYMjg98fmKThj9Uf3PFJnM7anpcriDyiu2AsiU6eAhWvmgntuVnmJ2tHpMr1DJh,366587114,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11300000,286900643679,-11300000,286900643679,0.0000000394,35612532766,903895274012244,5612532766,623995274012244,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,107350,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,33900,1757782487
1757782470,5kmSWiU64knjRr4e9niPXMngjbYMjg98fmKThj9Uf3PFJnM7anpcriDyiu2AsiU6eAhWvmgntuVnmJ2tHpMr1DJh,366587114,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11299999,286900643679,11299999,-286900643679,0.0000000394,35601232767,904182174655923,5601232767,624282174655923,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,107350,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,33900,1757782487
1757782471,5JDFxvJw1ciNcqNVmg5bUGZnBgyPh3peY1XyHoJb1ou36pL5xhLgrxMh5NkK48eF94RKH8q24cC2dCu5iMUxGQow,366587116,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11400001,289438774684,-11400001,289438774684,0.0000000394,35612632768,903892735881239,5612632768,623992735881239,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,108301,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34201,1757782487
1757782471,5JDFxvJw1ciNcqNVmg5bUGZnBgyPh3peY1XyHoJb1ou36pL5xhLgrxMh5NkK48eF94RKH8q24cC2dCu5iMUxGQow,366587116,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11400000,289438774684,11400000,-289438774684,0.0000000394,35601232768,904182174655923,5601232768,624282174655923,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,108300,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34200,1757782487
1757782471,3Xi2vjAHbt2W4XXbuSYPvGsyo9SZwm8xy16R1H9Pq3Sw9PiUyvL8rzUxcNJt6BBVXjBSPTVoEsLtWLq9iAdY2565,366587117,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12000001,304667261376,-12000001,304667261376,0.0000000394,35613232769,903877507394547,5613232769,623977507394547,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114001,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36001,1757782487
1757782471,3Xi2vjAHbt2W4XXbuSYPvGsyo9SZwm8xy16R1H9Pq3Sw9PiUyvL8rzUxcNJt6BBVXjBSPTVoEsLtWLq9iAdY2565,366587117,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12000000,304667261376,12000000,-304667261376,0.0000000394,35601232769,904182174655923,5601232769,624282174655923,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114000,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36000,1757782487
1757782472,4a9k5RDfyiWzD7m3hgJBnsfqreEhgameHa6LX2z61hauwrAnFnDMhGWpP3E2bJCNH7SeLYwLWPfBrWbZaRu9DEDY,366587118,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11600001,294514993916,-11600001,294514993916,0.0000000394,35612832770,903887659662007,5612832770,623987659662007,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,110201,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34801,1757782487
1757782472,4a9k5RDfyiWzD7m3hgJBnsfqreEhgameHa6LX2z61hauwrAnFnDMhGWpP3E2bJCNH7SeLYwLWPfBrWbZaRu9DEDY,366587118,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11600000,294514993916,11600000,-294514993916,0.0000000394,35601232770,904182174655923,5601232770,624282174655923,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,110200,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34800,1757782487
1757782472,36nMKLzZaFCqXUy3ZcNrtPFRkKsKd9GPX3fQAmYQCfuKueKwkkmFJfPWFi6CgN39ZVigZLFNVnLquJ28qGQLYUYA,366587119,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,139YCUpVmhxefrDBH5e5VKeZDuCbP9GbXFQ6qnUxR466,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,477900001,11976692013265,-477900001,11976692013265,0.0000000399,36079132771,892205482642658,6079132771,612305482642658,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,4540051,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,1433701,1757782487
1757782473,4hiTytHdyZ8eMq5oPt7WskbQ9f2hxDssmvtZSRAT8ToLN6R3sHKfJ4vXiXH1X5TzPaR6C37kYDw5PM2eUbxigMvq,366587121,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,13864943,342736233251,-13864943,342736233251,0.0000000405,36092997714,891862746409407,6092997714,611962746409407,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,131717,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,41595,1757782489
1757782473,4hiTytHdyZ8eMq5oPt7WskbQ9f2hxDssmvtZSRAT8ToLN6R3sHKfJ4vXiXH1X5TzPaR6C37kYDw5PM2eUbxigMvq,366587121,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,13864942,342736233251,13864942,-342736233251,0.0000000405,36079132772,892205482642658,6079132772,612305482642658,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,131717,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,41595,1757782489
1757782473,2HgZ2mXZhMoeiUKDWTRuc5mAnJfTXQs1nDscrphFcPkwTGY2JdunnJigGtoXD6F8SZ8JBiD14s2pByAuWHjycCWq,366587123,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12900001,318891728795,-12900001,318891728795,0.0000000405,36092032773,891886590913863,6092032773,611986590913863,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,122551,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,38701,1757782489
1757782473,2HgZ2mXZhMoeiUKDWTRuc5mAnJfTXQs1nDscrphFcPkwTGY2JdunnJigGtoXD6F8SZ8JBiD14s2pByAuWHjycCWq,366587123,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12900000,318891728795,12900000,-318891728795,0.0000000405,36079132773,892205482642658,6079132773,612305482642658,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,122550,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,38700,1757782489
1757782474,25qcwGKvYfyaEMp7GB9QFBTrDpRFkJERrcWLPJauZu3ydbstcUUwJ3NWkf9Jvh2Jx2rbereaQy8cTcSi7kKz5hdB,366587124,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11500001,284294351811,-11500001,284294351811,0.0000000405,36090632774,891921188290847,6090632774,612021188290847,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,109251,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34501,1757782489
1757782474,25qcwGKvYfyaEMp7GB9QFBTrDpRFkJERrcWLPJauZu3ydbstcUUwJ3NWkf9Jvh2Jx2rbereaQy8cTcSi7kKz5hdB,366587124,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11500000,284294351811,11500000,-284294351811,0.0000000405,36079132774,892205482642658,6079132774,612305482642658,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,109250,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34500,1757782489
1757782475,3sRy6wJ348zCpYRr3wUvpGy3tMP4musVqWaMZyLnYgDkRxHEaWAntr9sK2LwH2Uqrf3eRin1D2pAsz5aSCJ3cUD8,366587127,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12500000,309007037804,-12500000,309007037804,0.0000000405,36091632774,891896475604854,6091632774,611996475604854,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,118750,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,37500,1757782491
1757782475,3sRy6wJ348zCpYRr3wUvpGy3tMP4musVqWaMZyLnYgDkRxHEaWAntr9sK2LwH2Uqrf3eRin1D2pAsz5aSCJ3cUD8,366587127,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12499999,309007037804,12499999,-309007037804,0.0000000405,36079132775,892205482642658,6079132775,612305482642658,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,118750,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,37500,1757782491
1757782475,5aqUPNqZHifkHuy7XymS83ebnCBg3RxmDuWqjGmVZb4DtfRD1sUY7sb6ZmWTmbrKavpUpj3tHJAhiKHJreX9JbGp,366587128,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,10900000,269466082822,-10900000,269466082822,0.0000000405,36090032775,891936016559836,6090032775,612036016559836,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,103550,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,32700,1757782491
1757782475,5aqUPNqZHifkHuy7XymS83ebnCBg3RxmDuWqjGmVZb4DtfRD1sUY7sb6ZmWTmbrKavpUpj3tHJAhiKHJreX9JbGp,366587128,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,10899999,269466082822,10899999,-269466082822,0.0000000405,36079132776,892205482642658,6079132776,612305482642658,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,103550,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,32700,1757782491
1757782476,27cP6R9PMG1Zx3CmHDx7cobdeEFhNTf9kQbnsnyESuT1jHrsfbhovX7U6AeTqDPSdi9BN42JYaWnJsz1gQWZojjF,366587130,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12100000,299122127719,-12100000,299122127719,0.0000000405,36091232776,891906360514939,6091232776,612006360514939,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114950,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36300,1757782493
1757782476,27cP6R9PMG1Zx3CmHDx7cobdeEFhNTf9kQbnsnyESuT1jHrsfbhovX7U6AeTqDPSdi9BN42JYaWnJsz1gQWZojjF,366587130,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12099999,299122127719,12099999,-299122127719,0.0000000405,36079132777,892205482642658,6079132777,612305482642658,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114950,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36300,1757782493
1757782477,3VNRWFf9jFLNLKbeA7VJMeCmBBk77yQAUFKp5HC3odA5mvMhpNyyTU3SWGfVMnMvWff7Vssa2MPpnLM724ioxYV4,366587132,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,13400000,331247284342,-13400000,331247284342,0.0000000405,36092532777,891874235358316,6092532777,611974235358316,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,127300,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,40200,1757782493
1757782477,3VNRWFf9jFLNLKbeA7VJMeCmBBk77yQAUFKp5HC3odA5mvMhpNyyTU3SWGfVMnMvWff7Vssa2MPpnLM724ioxYV4,366587132,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,13399999,331247284342,13399999,-331247284342,0.0000000405,36079132778,892205482642658,6079132778,612305482642658,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,127300,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,40200,1757782493
1757782478,2FbxT2SNLvjQsuuxYyX7byfawzU98gHAQkJwnYb6EZwaB2V1PxirGDBmQztbN9ZYUr3FTjcpTuzWpfubrj5yGu78,366587134,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,10700000,264523216912,-10700000,264523216912,0.0000000405,36089832778,891940959425746,6089832778,612040959425746,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,101650,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,32100,1757782495
1757782478,2FbxT2SNLvjQsuuxYyX7byfawzU98gHAQkJwnYb6EZwaB2V1PxirGDBmQztbN9ZYUr3FTjcpTuzWpfubrj5yGu78,366587134,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,10699999,264523216912,10699999,-264523216912,0.0000000405,36079132779,892205482642658,6079132779,612305482642658,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,101650,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,32100,1757782495
1757782478,4DTekfc8KANoWRXDQCFHE5nR8PD9obNwfnrwxtnbau7w2FC9m3RiWTiCKm6uRRYxQ9U6yYL5Gto79dszL4cgcoRU,366587135,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,DQu7S7GvafnFfLEHgMPyk7DGAtegjutzk4ofpB9ZJRQP,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,223400001,5490490320365,-223400001,5490490320365,0.0000000407,36302532780,886714992322293,6302532780,606814992322293,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,2122301,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,670201,1757782495
1757782481,5bRYNJnKPxkQnkpYudNQENN9B4ghuAqSSjJHskATMe9rNjjK42fZ7kbPGpWKSX6JnaXNPMebvJZ5sj2fEmgV42pm,366587142,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,78wp4PwdAEf38SZxB3ujLAqZJwQCB3VzoBqXm8e4BRxP,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,248700000,6033340104228,-248700000,6033340104228,0.0000000412,36551232780,880681652218065,6551232780,600781652218065,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,2362650,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,746100,1757782497
1757782481,4EgvdQDSfqhm3uL28FKuaENe9SUJHRVbCjyrHAXZ192FW3fEpzEHYZidrLpDg7B27NeGshm8N5fRfobh8gErVWKA,366587142,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11658133,280806664285,-11658133,280806664285,0.0000000415,36562890913,880400845553780,6562890913,600500845553780,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,110753,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34975,1757782497
1757782481,4EgvdQDSfqhm3uL28FKuaENe9SUJHRVbCjyrHAXZ192FW3fEpzEHYZidrLpDg7B27NeGshm8N5fRfobh8gErVWKA,366587142,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11658132,280806664285,11658132,-280806664285,0.0000000415,36551232781,880681652218065,6551232781,600781652218065,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,110753,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34975,1757782497
1757782481,3J59scheQuEE3Gd4dsj6cVLZVtyM2WA9RUJHk8N4VZQEgv4aDTzUfsDDr55kaZ88UERmHtRbU8QW4LsbqxPBi9G2,366587142,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12008247,289236998523,-12008247,289236998523,0.0000000415,36563241028,880392415219542,6563241028,600492415219542,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114079,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36025,1757782497
1757782481,3J59scheQuEE3Gd4dsj6cVLZVtyM2WA9RUJHk8N4VZQEgv4aDTzUfsDDr55kaZ88UERmHtRbU8QW4LsbqxPBi9G2,366587142,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12008246,289236998523,12008246,-289236998523,0.0000000415,36551232782,880681652218065,6551232782,600781652218065,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114079,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36025,1757782497
1757782481,3sQRRsstxQnHxoJnNQvb4h2tEshmx7PuoBSiWLoTjEvssdG1TWqNt6CeBmLgB9Edy6rKw9CmDZBZT8yuX55d4P45,366587142,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11556758,278365633755,-11556758,278365633755,0.0000000415,36562789540,880403286584310,6562789540,600503286584310,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,109790,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34671,1757782497
1757782481,3sQRRsstxQnHxoJnNQvb4h2tEshmx7PuoBSiWLoTjEvssdG1TWqNt6CeBmLgB9Edy6rKw9CmDZBZT8yuX55d4P45,366587142,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11556757,278365633755,11556757,-278365633755,0.0000000415,36551232783,880681652218065,6551232783,600781652218065,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,109790,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34671,1757782497
1757782481,4MjVVoLh8Z93syKEZMMwCFe9CU2yKEoqGrJ6HY9g33AU1X3xvCXeSUs6T87aLWPzXPyL2yV1q5vxMwJAG4NXQgS7,366587142,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12671886,305216230181,-12671886,305216230181,0.0000000415,36563904669,880376435987884,6563904669,600476435987884,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,120383,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,38016,1757782497
1757782481,4MjVVoLh8Z93syKEZMMwCFe9CU2yKEoqGrJ6HY9g33AU1X3xvCXeSUs6T87aLWPzXPyL2yV1q5vxMwJAG4NXQgS7,366587142,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12671885,305216230181,12671885,-305216230181,0.0000000415,36551232784,880681652218065,6551232784,600781652218065,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,120383,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,38016,1757782497
